link,text,user,date,is-retweet,is-pinned,external-link,replying-to,quoted-post,stats,pictures,videos,gifs
https://twitter.com/AllisonPapson/status/1778842546300412133#m,"At 11:22 am, Second District officers were on the scene of an Assault Domestic Violence call at 14th ST and K ST NW. MPD made one arrest. #MPD","{'name': 'Allison Papson', 'username': '@AllisonPapson', 'profile_id': '1214456287800561664', 'avatar': 'https://pbs.twimg.com/profile_images/1214456287800561664/-7hIwIZt_bigger.jpg'}","Apr 12, 2024 · 5:48 PM UTC",True,False,,[],"{'link': 'https://twitter.com/alanhenney/status/1778824966177231321#m', 'text': 'Regarding the police investigation at 14th St and K St NW... a woman called police and crypitically suggested she was being held against her will. With the assistance of Falcon,  police located and stopped the vehicle here. Police are sorting out the details.', 'user': {'name': 'Alan Henney', 'username': '@alanhenney', 'profile_id': '381918334', 'avatar': 'https://pbs.twimg.com/profile_images/381918334/poo3_mini.jpg'}, 'date': 'Apr 12, 2024 · 4:38 PM UTC', 'pictures': ['https://pbs.twimg.com/media/GK-n4CDWkAAVp0s.jpg'], 'videos': [], 'gifs': []}","{'comments': 0, 'retweets': 4, 'quotes': 0, 'likes': 10}",[],[],[]
https://twitter.com/alanhenney/status/1778824966177231321#m,"Regarding the police investigation at 14th St and K St NW... a woman called police and crypitically suggested she was being held against her will. With the assistance of Falcon,  police located and stopped the vehicle here. Police are sorting out the details.","{'name': 'Alan Henney', 'username': '@alanhenney', 'profile_id': '381918334', 'avatar': 'https://pbs.twimg.com/profile_images/381918334/poo3_bigger.jpg'}","Apr 12, 2024 · 4:38 PM UTC",False,False,,[],{},"{'comments': 5, 'retweets': 13, 'quotes': 1, 'likes': 89}",['https://pbs.twimg.com/media/GK-n4CDWkAAVp0s.jpg'],[],[]
https://twitter.com/DCNewsLive/status/1778601143980921283#m,"I spoke to witnesses on scene who were inside when the shots rang out. They tell me that everyone started ducking & running out the gym. They initially feared the gunman was firing at random, but it’s believed the victim was the only intended target.  https://twitter.com/DCNewsLive/status/1778595620959265265/video/1","{'name': 'DMV News Live', 'username': '@DCNewsLive', 'profile_id': '1757360043974860800', 'avatar': 'https://pbs.twimg.com/profile_images/1757360043974860800/6EPVXc4N_bigger.jpg'}","Apr 12, 2024 · 1:48 AM UTC",True,False,,[],{},"{'comments': 6, 'retweets': 22, 'quotes': 5, 'likes': 81}","['https://pbs.twimg.com/media/GK7bDoqXcAA-tws.jpg', 'https://pbs.twimg.com/media/GK7bDorXQAA-TeZ.jpg']",[],[]
https://twitter.com/alanhenney/status/1778648867807924483#m,WOMAN CRITICALLY SHOT--- 1600 blk 17th St SE between Q and R Sts. She was last reported alive but unconscious. #FairlawnDC #DCCrime,"{'name': 'Alan Henney', 'username': '@alanhenney', 'profile_id': '381918334', 'avatar': 'https://pbs.twimg.com/profile_images/381918334/poo3_bigger.jpg'}","Apr 12, 2024 · 4:58 AM UTC",False,False,,[],{},"{'comments': 1, 'retweets': 13, 'quotes': 2, 'likes': 52}",['https://pbs.twimg.com/media/GK8HnKoXcAA_ueq.jpg'],[],[]
https://twitter.com/DCNewsLive/status/1778619264779362785#m,"ANOTHER SHOOTING, CRITICAL: Bowlero, 9000 blk of Baltimore Ave in College Park— man found critically shot in the stomach in the bar area of the bowling alley. Police are still looking for the crime scene, but it appears to be in the parking lot. @UMPD being notified…","{'name': 'DMV News Live', 'username': '@DCNewsLive', 'profile_id': '1757360043974860800', 'avatar': 'https://pbs.twimg.com/profile_images/1757360043974860800/6EPVXc4N_bigger.jpg'}","Apr 12, 2024 · 3:00 AM UTC",True,False,,[],{},"{'comments': 21, 'retweets': 150, 'quotes': 145, 'likes': 370}",[],['https://video.twimg.com/amplify_video/1778619122936430592/vid/avc1/1280x720/kvzbpr3yW4rhleT8.mp4?tag=19'],[]
https://twitter.com/DCPoliceDept/status/1778613942983557473#m,"Incident: MPD is working a barricade in the 2300 block of Pennsylvania Ave, SE.  Avoid the area as we work to resolve the incident.","{'name': 'DC Police Department', 'username': '@DCPoliceDept', 'profile_id': '1763584468353163264', 'avatar': 'https://pbs.twimg.com/profile_images/1763584468353163264/jlQpe53E_bigger.jpg'}","Apr 12, 2024 · 2:39 AM UTC",True,False,,[],{},"{'comments': 6, 'retweets': 14, 'quotes': 1, 'likes': 20}",[],[],[]
https://twitter.com/DCNewsLive/status/1778595620959265265#m,UPDATE: reports are indicating the shooting occurred inside of the LA Fitness gym after a basketball game. The victim was last reported stable although shot several times.,"{'name': 'DMV News Live', 'username': '@DCNewsLive', 'profile_id': '1757360043974860800', 'avatar': 'https://pbs.twimg.com/profile_images/1757360043974860800/6EPVXc4N_bigger.jpg'}","Apr 12, 2024 · 1:26 AM UTC",True,False,,[],"{'link': 'https://twitter.com/DCNewsLive/status/1778585506344849708#m', 'text': 'MAN SHOT SEVERAL TIMES: LA Fitness, 9400 blk of Ruby Lockhart Blvd in Glenarden— man found shot upwards of 6-7 times outside of the gym after a fight broke out, leading to shots being fired. Large crowd gathering on scene.', 'user': {'name': 'DMV News Live', 'username': '@DCNewsLive', 'profile_id': '1757360043974860800', 'avatar': 'https://pbs.twimg.com/profile_images/1757360043974860800/6EPVXc4N_mini.jpg'}, 'date': 'Apr 12, 2024 · 12:46 AM UTC', 'pictures': [], 'videos': [], 'gifs': []}","{'comments': 55, 'retweets': 328, 'quotes': 216, 'likes': 587}",[],['https://video.twimg.com/amplify_video/1778595519226396672/vid/avc1/1280x720/d09V-UK0UPg8Y2YZ.mp4?tag=19'],[]
https://twitter.com/DCNewsLive/status/1778582564975808655#m,"SHOOTING, MAYBE CRITICAL: Planet Fitness, 9400 blk of Ruby Lockhart Blvd in Glenarden— man found shot multiple times outside of the gym after a fight broke out, leading to shots being fired. Large crowd gathering on scene.","{'name': 'DMV News Live', 'username': '@DCNewsLive', 'profile_id': '1757360043974860800', 'avatar': 'https://pbs.twimg.com/profile_images/1757360043974860800/6EPVXc4N_bigger.jpg'}","Apr 12, 2024 · 12:35 AM UTC",True,False,,[],{},"{'comments': 6, 'retweets': 8, 'quotes': 20, 'likes': 25}",[],[],[]
https://twitter.com/_allysonfinch/status/1778417183753650230#m,"DC friends, my beloved dog is missing. One of my kids let her out yesterday into a completely fenced in backyard and somehow she is gone. This is Bella Marie. She is 5 years old, last seen at 13th and Ingraham St. NW. If you see a dog matching her description, pls let me know.","{'name': 'Allyson Finch 😷', 'username': '@_allysonfinch', 'profile_id': '1774389070942138368', 'avatar': 'https://pbs.twimg.com/profile_images/1774389070942138368/0uQlAQ9Q_bigger.jpg'}","Apr 11, 2024 · 1:37 PM UTC",True,False,,[],{},"{'comments': 68, 'retweets': 1810, 'quotes': 65, 'likes': 2183}","['https://pbs.twimg.com/media/GK41ABCWsAA_4eY.jpg', 'https://pbs.twimg.com/media/GK41ABEXgAA6Y1u.jpg', 'https://pbs.twimg.com/media/GK41ABFXkAA8Xa2.jpg']",[],[]
https://twitter.com/ElissaDeSouza/status/1778411569124086014#m,"📰 Attached is the incident report regarding the Armed Carjacking that occurred early this morning in 📍 Navy Yard.   Armed Carjackings are every Uber driver's worst nightmare. The fear of encountering such a terrifying situation while simply trying to earn a living is unimaginable. Thankfully, this victim escaped unharmed, but the trauma of such an experience lingers.  Staying vigilant and aware of your surroundings can significantly reduce the risk of becoming a victim of such incidents, especially when stopping your car late at night. Stay in a well-lit area, lock your doors, be cautious when exiting, trust your instincts, and consider carrying a personal safety device.  . . #CrimeAlert #NavyYard #DCcrime @alanhenney @NavyYardCrime #Uber #armedcarjacking #weapon #fear","{'name': 'Elissa De Souza', 'username': '@ElissaDeSouza', 'profile_id': '1680778411524911108', 'avatar': 'https://pbs.twimg.com/profile_images/1680778411524911108/N4f-iIK-_bigger.jpg'}","Apr 11, 2024 · 1:15 PM UTC",True,False,,[],"{'link': 'https://twitter.com/ElissaDeSouza/status/1778313864888697279#m', 'text': '🚨 ALERT: ARMED CARJACKING Investigation in the 900 block of New Jersey Avenue, SE. 📍 Navy Yard on 4/11/24 at approximately 1:58am.   BE ON THE LOOKOUT 👀 B/M, dark clothing, taken was a 2023 Chevy Malibu with VA tags TSB5269.   Stay vigilant and stay safe, everyone. More details to come.   @alanhenney @NavyYardCrime #DCcrime #NavyYard #carjacking #BOLO #alert #navyyardcrime #armedcarjacking #carjackingalert', 'user': {'name': 'Elissa De Souza', 'username': '@ElissaDeSouza', 'profile_id': '1680778411524911108', 'avatar': 'https://pbs.twimg.com/profile_images/1680778411524911108/N4f-iIK-_mini.jpg'}, 'date': 'Apr 11, 2024 · 6:47 AM UTC', 'pictures': ['https://pbs.twimg.com/media/GK3XCNWXoAEIaZi.jpg'], 'videos': [], 'gifs': []}","{'comments': 1, 'retweets': 7, 'quotes': 6, 'likes': 31}",['https://pbs.twimg.com/media/GK4v5HfXsAAGfym.jpg'],[],[]
